dataset,series_id,item_id,origin,model,repetition,seed,forecast_distribution,step,timestamp,actual,point_forecast,mean_forecast,q_10,q_20,q_30,q_40,q_50,q_60,q_70,q_80,q_90
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,10,2010-06-02 22:00:00,22.200000762939453,22.16206932067871,22.207780838012695,22.023557662963867,22.16206932067871,22.16206932067871,22.16206932067871,22.16206932067871,22.16206932067871,22.16206932067871,22.30058479309082,22.30058479309082
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,11,2010-06-02 23:00:00,23.299999237060547,23.270174026489258,23.279870986938477,23.131662368774414,23.131662368774414,23.270174026489258,23.270174026489258,23.270174026489258,23.270174026489258,23.270174026489258,23.270174026489258,23.408687591552734
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,12,2010-06-03 00:00:00,24.200000762939453,24.239765167236328,24.21344757080078,24.10125160217285,24.10125160217285,24.10125160217285,24.10125160217285,24.239765167236328,24.239765167236328,24.239765167236328,24.239765167236328,24.378276824951172
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,13,2010-06-03 01:00:00,24.799999237060547,24.7938175201416,24.78689193725586,24.655305862426758,24.655305862426758,24.655305862426758,24.7938175201416,24.7938175201416,24.7938175201416,24.7938175201416,24.932331085205078,24.932331085205078
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,14,2010-06-03 02:00:00,25.200000762939453,25.2093563079834,25.173341751098633,25.070844650268555,25.070844650268555,25.070844650268555,25.15395164489746,25.2093563079834,25.2093563079834,25.2093563079834,25.2093563079834,25.347869873046875
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,15,2010-06-03 03:00:00,25.200000762939453,25.2093563079834,25.207969665527344,25.070844650268555,25.070844650268555,25.2093563079834,25.2093563079834,25.2093563079834,25.2093563079834,25.2093563079834,25.347869873046875,25.347869873046875
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,16,2010-06-03 04:00:00,24.899999618530273,24.932331085205078,24.93648910522461,24.7938175201416,24.7938175201416,24.932331085205078,24.932331085205078,24.932331085205078,24.932331085205078,24.932331085205078,25.070844650268555,25.070844650268555
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,17,2010-06-03 05:00:00,24.5,24.378276824951172,24.36581039428711,24.239765167236328,24.239765167236328,24.239765167236328,24.378276824951172,24.378276824951172,24.378276824951172,24.378276824951172,24.51679039001465,24.51679039001465
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,18,2010-06-03 06:00:00,23.799999237060547,23.685712814331055,23.642772674560547,23.54720115661621,23.54720115661621,23.54720115661621,23.685712814331055,23.685712814331055,23.685712814331055,23.685712814331055,23.685712814331055,23.82422637939453
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,19,2010-06-03 07:00:00,22.600000381469727,22.57761001586914,22.524972915649414,22.439098358154297,22.439098358154297,22.536056518554688,22.57761001586914,22.57761001586914,22.57761001586914,22.57761001586914,22.57761001586914,22.716123580932617
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,20,2010-06-03 08:00:00,21.200000762939453,21.192480087280273,21.19109344482422,21.05396842956543,21.164777755737305,21.192480087280273,21.192480087280273,21.192480087280273,21.192480087280273,21.192480087280273,21.33099365234375,21.33099365234375
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,21,2010-06-03 09:00:00,20.299999237060547,20.361404418945312,20.31985092163086,20.222890853881836,20.222890853881836,20.222890853881836,20.361404418945312,20.361404418945312,20.361404418945312,20.361404418945312,20.361404418945312,20.499916076660156
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,22,2010-06-03 10:00:00,19.600000381469727,19.530324935913086,19.48876953125,19.39181137084961,19.39181137084961,19.530324935913086,19.530324935913086,19.530324935913086,19.530324935913086,19.530324935913086,19.530324935913086,19.66883659362793
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,23,2010-06-03 11:00:00,18.799999237060547,18.83776092529297,18.771276473999023,18.699247360229492,18.699247360229492,18.699247360229492,18.699247360229492,18.83776092529297,18.83776092529297,18.83776092529297,18.83776092529297,18.976272583007812
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,24,2010-06-03 12:00:00,17.899999618530273,17.8681697845459,17.926345825195312,17.729656219482422,17.729656219482422,17.8681697845459,17.8681697845459,17.8681697845459,18.006683349609375,18.006683349609375,18.006683349609375,18.14519691467285
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,25,2010-06-03 13:00:00,17.799999237060547,17.591144561767578,17.598072052001953,17.4526309967041,17.4526309967041,17.4526309967041,17.591144561767578,17.591144561767578,17.591144561767578,17.729656219482422,17.729656219482422,17.8681697845459
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,26,2010-06-03 14:00:00,17.299999237060547,17.17560577392578,17.160367965698242,16.89858055114746,17.037092208862305,17.037092208862305,17.17560577392578,17.17560577392578,17.17560577392578,17.217159271240234,17.314119338989258,17.4526309967041
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,27,2010-06-03 15:00:00,16.899999618530273,16.76006507873535,16.779457092285156,16.607702255249023,16.621553421020508,16.76006507873535,16.76006507873535,16.76006507873535,16.89858055114746,16.89858055114746,16.89858055114746,17.037092208862305
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,28,2010-06-03 16:00:00,16.700000762939453,16.48303985595703,16.430404663085938,16.20601463317871,16.344528198242188,16.344528198242188,16.48303985595703,16.48303985595703,16.48303985595703,16.48303985595703,16.48303985595703,16.621553421020508
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,29,2010-06-03 17:00:00,16.399999618530273,16.20601463317871,16.22956085205078,16.067501068115234,16.067501068115234,16.20601463317871,16.20601463317871,16.20601463317871,16.20601463317871,16.344528198242188,16.344528198242188,16.344528198242188
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,30,2010-06-03 18:00:00,16.600000381469727,16.621553421020508,16.6506404876709,16.48303985595703,16.48303985595703,16.48303985595703,16.621553421020508,16.621553421020508,16.621553421020508,16.76006507873535,16.76006507873535,16.76006507873535
chronos_m4_hourly,207:target,207:target::origin=0,0,chronos_t5_tiny,0,862793191,chronos_samples,31,2010-06-03 19:00:00,18.100000381469727,18.006683349609375,17.99283218383789,17.8681697845459,17.8681697845459,17.8681697845459,17.8681697845459,18.006683349609375,18.006683349609375,18.006683349609375,18.006683349609375,18.14519691467285
