dataset,series_id,item_id,origin,model,repetition,seed,forecast_distribution,step,timestamp,actual,point_forecast,mean_forecast,q_10,q_20,q_30,q_40,q_50,q_60,q_70,q_80,q_90
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,1,3939783221,chronos_samples,19,2020-06-02 00:00:00,1525058.0,1423658.0,1389158.125,1134006.75,1237321.75,1341251.875,1381225.0,1423658.0,1459941.25,1488229.875,1531277.875,1574325.875
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,1,3939783221,chronos_samples,20,2020-06-09 00:00:00,1538038.0,1405208.75,1368310.5,1111867.75,1173364.75,1289594.25,1346786.625,1405208.75,1447641.875,1482080.25,1518978.5,1562026.5
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,1,3939783221,chronos_samples,21,2020-06-16 00:00:00,1528103.0,1402133.875,1348447.0,1076199.25,1153685.625,1285289.5,1332027.25,1402133.875,1420583.125,1453176.5,1488229.875,1538042.625
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,1,3939783221,chronos_samples,22,2020-06-23 00:00:00,1542813.0,1349861.5,1328029.875,1086653.875,1143846.125,1223792.375,1272990.0,1349861.5,1402133.875,1445182.0,1489459.875,1549727.0
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,1,3939783221,chronos_samples,23,2020-06-30 00:00:00,1509928.0,1328337.5,1311610.375,1026386.6875,1129086.875,1209648.125,1268070.25,1328337.5,1383684.875,1424272.875,1475930.5,1521438.375
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,0,2020-01-21 00:00:00,1579306.0,1598924.625,1592406.125,1506064.0,1537427.625,1560181.625,1586625.25,1598924.625,1607534.25,1623523.625,1648122.375,1661036.875
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,1,2020-01-28 00:00:00,1563623.0,1598924.625,1600892.5,1499914.25,1537427.625,1568176.125,1586625.25,1598924.625,1623523.625,1641972.75,1660421.875,1697320.0
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,2,2020-02-04 00:00:00,1601333.0,1595849.75,1602184.0,1499914.25,1536197.625,1555876.75,1586625.25,1595849.75,1623523.625,1641972.75,1678871.0,1716384.125
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,3,2020-02-11 00:00:00,1640587.0,1605074.375,1603783.0,1462401.125,1517748.625,1560181.625,1580475.625,1605074.375,1629673.25,1648122.375,1681330.875,1710234.5
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,4,2020-02-18 00:00:00,1590088.0,1589700.125,1596895.375,1463631.125,1499299.375,1543577.375,1571866.0,1589700.125,1617373.875,1643817.625,1680101.0,1721918.875
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,5,2020-02-25 00:00:00,1423220.0,1583550.5,1594189.5,1469165.75,1511598.875,1541732.5,1565716.25,1583550.5,1605074.375,1635823.0,1687480.5,1734833.25
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,6,2020-03-03 00:00:00,1536943.0,1580475.625,1597141.25,1451331.625,1506679.0,1543577.375,1568176.125,1580475.625,1611224.125,1645662.5,1692400.375,1746517.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,7,2020-03-10 00:00:00,1552636.0,1574325.875,1588347.25,1438417.25,1488229.875,1525128.25,1549727.0,1574325.875,1601384.5,1649967.25,1703469.75,1752667.375
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,8,2020-03-17 00:00:00,1491798.0,1568176.125,1583734.875,1400904.0,1482080.25,1525128.25,1555876.75,1568176.125,1605074.375,1653657.0,1704699.75,1747132.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,9,2020-03-24 00:00:00,1361170.0,1580475.625,1572665.25,1394754.375,1468550.875,1510983.875,1550957.0,1580475.625,1598924.625,1631518.125,1697320.0,1759432.125
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,10,2020-03-31 00:00:00,1457151.0,1565101.25,1566515.875,1376305.25,1462401.125,1507294.125,1543577.375,1565101.25,1586625.25,1641972.75,1704699.75,1764966.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,11,2020-04-07 00:00:00,1581455.0,1555876.75,1557783.25,1375690.25,1462401.125,1500529.25,1525128.25,1555876.75,1580475.625,1643817.625,1701009.875,1747132.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,12,2020-04-14 00:00:00,1517183.0,1555876.75,1540502.375,1352321.25,1441492.25,1475930.5,1537427.625,1555876.75,1568176.125,1611224.125,1691170.375,1746517.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,13,2020-04-21 00:00:00,1513962.0,1540502.5,1524943.625,1316038.125,1421813.125,1457481.375,1500529.25,1540502.5,1574325.875,1598924.625,1673951.25,1746517.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,14,2020-04-28 00:00:00,1504061.0,1509754.0,1507724.5,1296359.0,1394754.25,1451331.625,1482080.25,1509754.0,1558336.625,1592159.875,1661651.875,1746517.75
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,15,2020-05-05 00:00:00,1479946.0,1503604.125,1485462.5,1264995.5,1345556.625,1414433.5,1475930.5,1503604.125,1549727.0,1594619.875,1649352.375,1721918.875
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,16,2020-05-12 00:00:00,1438348.0,1488229.875,1464061.5,1229327.125,1300048.875,1410743.625,1457481.375,1488229.875,1521438.375,1574325.875,1625983.5,1709619.5
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,17,2020-05-19 00:00:00,1381381.0,1445182.0,1432636.5,1177054.625,1291439.25,1363390.875,1408283.75,1445182.0,1500529.25,1533122.75,1618603.875,1693015.25
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,18,2020-05-26 00:00:00,1537636.0,1408283.75,1403363.875,1119247.375,1243471.5,1322187.75,1371385.375,1408283.75,1474700.625,1533122.75,1598924.625,1667801.375
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,19,2020-06-02 00:00:00,1525058.0,1371385.375,1366773.125,1032536.4375,1185664.125,1285289.5,1316038.125,1371385.375,1447641.875,1499914.375,1574325.875,1661036.875
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,20,2020-06-09 00:00:00,1538038.0,1365235.75,1353612.75,1038071.125,1161065.25,1260690.625,1309888.375,1365235.75,1420583.125,1464860.875,1575555.875,1654272.125
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,21,2020-06-16 00:00:00,1528103.0,1303738.625,1320711.75,1020237.0,1118017.375,1205343.25,1260690.625,1303738.625,1386144.75,1471625.625,1546037.25,1626598.375
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,22,2020-06-23 00:00:00,1542813.0,1291439.25,1302754.625,1013472.3125,1105718.0,1178899.5,1237321.75,1291439.25,1375075.25,1439032.25,1538657.625,1592775.0
external_national_illness,OT,OT::origin=0,0,chronos_t5_tiny,2,2603033126,chronos_samples,23,2020-06-30 00:00:00,1509928.0,1263765.5,1286826.875,987643.5625,1078659.25,1152455.75,1190583.875,1263765.5,1344326.75,1461171.125,1511598.875,1599539.625
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,0,2020-01-21 00:00:00,1579306.0,1584530.5,1567583.0,1528561.25,1544459.375,1565446.875,1572156.0,1584530.5,1591701.125,1611756.625,1633890.75,1650266.0
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,1,2020-01-28 00:00:00,1563623.0,1591173.875,1598902.25,1515444.625,1542981.125,1556262.875,1571787.875,1591173.875,1613201.5,1622078.625,1648292.125,1682486.625
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,2,2020-02-04 00:00:00,1601333.0,1570658.5,1559349.875,1470812.0,1516447.875,1535915.0,1556139.5,1570658.5,1585026.5,1605327.25,1639176.875,1667782.5
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,3,2020-02-11 00:00:00,1640587.0,1584395.0,1604076.25,1463274.25,1514599.0,1547212.125,1556417.25,1584395.0,1616600.25,1621411.25,1645352.625,1704203.25
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,4,2020-02-18 00:00:00,1590088.0,1564991.75,1586908.5,1443990.25,1494141.5,1517637.5,1530261.125,1564991.75,1586006.0,1613447.5,1645357.0,1677151.125
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,5,2020-02-25 00:00:00,1423220.0,1599495.25,1562089.75,1463092.5,1516334.5,1547706.0,1570096.5,1599495.25,1633164.625,1648030.75,1681305.0,1722697.375
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,6,2020-03-03 00:00:00,1536943.0,1597039.375,1593809.0,1456174.75,1521221.25,1547046.875,1581234.25,1597039.375,1631470.0,1660374.5,1680567.625,1742649.5
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,7,2020-03-10 00:00:00,1552636.0,1572244.25,1573568.375,1435954.5,1502911.875,1517318.25,1553739.625,1572244.25,1612789.0,1638612.0,1670599.625,1739291.25
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,8,2020-03-17 00:00:00,1491798.0,1539641.125,1555179.625,1389424.75,1458965.125,1479891.0,1498369.25,1539641.125,1574054.25,1604305.75,1630511.25,1678796.125
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,9,2020-03-24 00:00:00,1361170.0,1510957.75,1494302.25,1355993.75,1414917.625,1442651.75,1477200.75,1510957.75,1534043.0,1562003.25,1613837.0,1642544.25
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,10,2020-03-31 00:00:00,1457151.0,1489889.0,1491548.0,1336102.25,1377965.625,1418443.25,1447968.5,1489889.0,1533166.875,1543575.75,1588696.0,1617194.5
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,11,2020-04-07 00:00:00,1581455.0,1523441.625,1499421.25,1367435.125,1430692.75,1450189.75,1484410.5,1523441.625,1557541.0,1588553.375,1612960.0,1683359.875
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,12,2020-04-14 00:00:00,1517183.0,1540098.625,1552493.5,1403818.0,1453982.875,1470509.75,1487654.25,1540098.625,1568645.25,1609982.0,1623484.875,1659048.75
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,13,2020-04-21 00:00:00,1513962.0,1560595.125,1562909.0,1425773.75,1469599.5,1515753.375,1536124.25,1560595.125,1595837.25,1616786.625,1654539.75,1714095.5
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,14,2020-04-28 00:00:00,1504061.0,1590071.375,1563955.375,1460786.25,1503301.5,1535036.75,1561395.375,1590071.375,1614373.75,1653937.625,1674882.5,1711664.125
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,15,2020-05-05 00:00:00,1479946.0,1589262.5,1622558.25,1476390.0,1509639.0,1553206.5,1563924.875,1589262.5,1624561.25,1644809.5,1681451.25,1723727.75
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,16,2020-05-12 00:00:00,1438348.0,1591465.5,1580011.5,1445994.75,1502625.875,1527099.0,1565711.25,1591465.5,1617216.25,1648217.5,1667813.75,1740464.0
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,17,2020-05-19 00:00:00,1381381.0,1585693.25,1622546.75,1459703.0,1501505.125,1543159.0,1575284.5,1585693.25,1624599.75,1651855.75,1704423.5,1738605.0
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,18,2020-05-26 00:00:00,1537636.0,1618703.0,1616795.125,1473067.375,1523517.0,1553112.25,1586910.625,1618703.0,1643857.875,1668400.0,1699470.5,1764336.75
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,19,2020-06-02 00:00:00,1525058.0,1601006.0,1603491.75,1442637.375,1499729.0,1540353.125,1550682.25,1601006.0,1630119.25,1656269.5,1704038.5,1743700.75
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,20,2020-06-09 00:00:00,1538038.0,1614574.5,1609166.25,1483284.0,1520787.75,1552918.5,1587042.625,1614574.5,1641346.0,1673259.125,1717890.125,1763108.125
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,21,2020-06-16 00:00:00,1528103.0,1601307.75,1626384.5,1461788.75,1504462.0,1547209.5,1558885.0,1601307.75,1633158.25,1651899.25,1701305.0,1763175.25
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,22,2020-06-23 00:00:00,1542813.0,1596710.875,1598844.75,1457750.0,1519940.0,1526576.75,1564561.25,1596710.875,1618915.75,1659226.25,1689219.625,1751987.5
external_national_illness,OT,OT::origin=0,0,timesfm_2_5_200m,0,585681541,timesfm_quantiles,23,2020-06-30 00:00:00,1509928.0,1601058.0,1590561.25,1481156.75,1504917.75,1520763.125,1570060.75,1601058.0,1630647.875,1673368.25,1713642.5,1750673.5
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,0,2020-01-21 00:00:00,1579306.0,1590226.75,1590226.75,1500741.25,1540593.25,1560750.5,1577150.875,1590226.75,1602980.0,1618290.0,1636853.25,1664873.75
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,1,2020-01-28 00:00:00,1563623.0,1570259.75,1570259.75,1444953.25,1501294.5,1529194.75,1551870.0,1570259.75,1586995.25,1607571.75,1632427.5,1673245.25
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,2,2020-02-04 00:00:00,1601333.0,1565175.5,1565175.5,1418680.0,1483466.25,1518624.25,1542679.0,1565175.5,1584972.0,1609363.625,1636568.0,1683381.0
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,3,2020-02-11 00:00:00,1640587.0,1549423.5,1549423.5,1379348.5,1453057.0,1493537.75,1522441.75,1549423.5,1572535.625,1598954.375,1630924.375,1682327.0
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,4,2020-02-18 00:00:00,1590088.0,1527436.75,1527436.75,1343412.375,1420290.0,1465796.875,1498432.625,1527436.75,1553153.5,1582153.875,1617969.0,1672634.5
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,5,2020-02-25 00:00:00,1423220.0,1531705.875,1531705.875,1336367.625,1417260.25,1464410.125,1499587.0,1531705.875,1558376.0,1589366.5,1626268.75,1684717.5
external_national_illness,OT,OT::origin=0,0,moirai_2_0_small,0,1559354554,moirai_quantiles_no_mean,6,2020-03-03 00:00:00,1536943.0,1534212.375,1534212.375,1320826.125,1406591.0,1459842.0,1499819.625,1534212.375,1564820.75,1600229.25,1640368.5,1702284.25
